The United States of America,  Population size (1-year)     Last modified: 18-Dec-2015, MPv5 (May07)

Year     Age      Female         Male        Total
1954      43    1070117.14   1044113.92   2114231.06
1954      44    1060576.29   1037498.34   2098074.63
1954      45    1044065.73   1020067.68   2064133.41
1954      46    1011660.35    988261.14   1999921.49
1954      47     990953.27    969053.62   1960006.89
1954      48     974842.78    959098.68   1933941.46
1954      49     926731.72    915655.86   1842387.58
1954      50     898176.03    889536.40   1787712.43
1954      51     873551.45    863861.61   1737413.06
1954      52     857886.48    847136.83   1705023.31
1954      53     841305.12    830227.73   1671532.85
1954      54     815164.76    803812.77   1618977.53
1954      55     794408.81    780943.50   1575352.31
1954      56     776634.31    761624.38   1538258.69
1954      57     765774.46    749808.31   1515582.77
1954      58     763184.34    746975.89   1510160.23
1954      59     749878.67    731516.04   1481394.71
1954      60     723620.62    703624.56   1427245.18
1954      61     699831.09    679039.67   1378870.76
1954      62     671636.51    648929.43   1320565.94
1954      63     646302.93    620149.19   1266452.12
1954      64     628562.16    599485.40   1228047.56
1954      65     609845.07    577580.29   1187425.36
1954      66     589309.34    551715.99   1141025.33
1954      67     573104.87    530257.54   1103362.41
1954      68     550324.38    502751.51   1053075.89
1954      69     526344.66    477316.31   1003660.97
1954      70     487445.53    437336.15    924781.68
1954      71     448147.55    398938.51    847086.06
1954      72     408005.08    362326.28    770331.36
1954      73     374805.61    331275.33    706080.94
1954      74     338745.94    297080.19    635826.13
1954      75     312029.81    271181.90    583211.71
1954      76     287399.24    246776.57    534175.81
1954      77     264080.91    224420.98    488501.89
1954      78     240990.84    201449.20    442440.04
1954      79     216009.33    176812.00    392821.33
1954      80     195492.04    150753.65    346245.69
1954      81     174407.17    133370.71    307777.88
1954      82     149238.36    111315.65    260554.01
1954      83     133221.83     96758.27    229980.10
1954      84     110883.57     79349.50    190233.07
1954      85      90154.13     63036.49    153190.62
1954      86      74560.63     51011.66    125572.29
1954      87      60875.04     40617.53    101492.57
1954      88      47585.48     30970.16     78555.64
1954      89      36491.04     22822.68     59313.72
1954      90      27873.41     17164.17     45037.58
1954      91      21830.97     13190.65     35021.62
1954      92      17287.75     10095.55     27383.30
1954      93      13098.23      7481.96     20580.19
1954      94       9015.94      4968.66     13984.60
1954      95       6012.21      3237.23      9249.44
1954      96       4122.43      2150.90      6273.33
1954      97       2835.22      1450.00      4285.22
1954      98       1906.69       972.35      2879.04
1954      99       1251.01       644.05      1895.06
1954     100        843.58       428.58      1272.16
1954     101        564.55       286.35       850.90
1954     102        396.76       214.66       611.42
1954     103        328.87       175.11       503.98
1954     104        242.73       119.06       361.79
1954     105        141.17        81.21       222.38
1954     106        109.94        61.12       171.06
1954     107         97.29        48.32       145.61
1954     108         68.20        39.93       108.13
1954     109         53.98        37.11        91.09
1954     110       181.07       106.04       287.11
1955       0    1819285.02   1885095.41   3704380.43
1955       1    1808389.80   1880738.19   3689127.99
1955       2    1809243.82   1871404.35   3680648.17
1955       3    1780506.78   1838468.66   3618975.44
1955       4    1726447.68   1795498.24   3521945.92
1955       5    1686624.90   1747953.63   3434578.53
1955       6    1685352.81   1744790.40   3430143.21
1955       7    1753885.85   1827498.42   3581384.27
1955       8    1559880.15   1617367.43   3177247.58
1955       9    1322053.65   1371380.40   2693434.05
1955      10    1361112.90   1416154.76   2777267.66
1955      11    1413240.32   1469241.74   2882482.06
1955      12    1369244.12   1422825.40   2792069.52
1955      13    1236352.35   1278864.03   2515216.38
1955      14    1175784.78   1212044.68   2387829.46
1955      15    1122601.00   1142659.46   2265260.46
1955      16    1106132.85   1124706.70   2230839.55
1955      17    1083077.48   1094167.26   2177244.74
1955      18    1059164.03   1007160.83   2066324.86
1955      19    1051621.91    988360.54   2039982.45
1955      20    1037132.90    931702.19   1968835.09
1955      21    1031186.96    896841.64   1928028.60
1955      22    1051558.79    906564.90   1958123.69
1955      23    1107734.85    988004.74   2095739.59
1955      24    1138301.57   1043171.47   2181473.04
1955      25    1143742.47   1070600.26   2214342.73
1955      26    1191062.15   1137912.54   2328974.69
1955      27    1231134.36   1190693.51   2421827.87
1955      28    1202020.68   1149030.70   2351051.38
1955      29    1222421.16   1160198.60   2382619.76
1955      30    1253916.92   1190480.57   2444397.49
1955      31    1252825.21   1193313.55   2446138.76
1955      32    1244913.16   1177415.12   2422328.28
1955      33    1275764.44   1211219.41   2486983.85
1955      34    1257139.19   1197650.80   2454789.99
1955      35    1213020.43   1154449.67   2367470.10
1955      36    1209769.89   1154601.99   2364371.88
1955      37    1209562.85   1163178.92   2372741.77
1955      38    1175750.01   1129032.63   2304782.64
1955      39    1158968.49   1116813.49   2275781.98
1955      40    1147596.49   1106961.02   2254557.51
1955      41    1133245.05   1099575.74   2232820.79
1955      42    1106071.56   1074351.01   2180422.57
1955      43    1083386.86   1054035.55   2137422.41
1955      44    1071282.50   1044660.24   2115942.74
1955      45    1063585.87   1037608.95   2101194.82
1955      46    1036361.04   1011322.15   2047683.19
1955      47    1011935.12    987657.65   1999592.77
1955      48     998227.54    977642.73   1975870.27
1955      49     952382.10    935900.02   1888282.12
1955      50     918131.28    904869.43   1823000.71
1955      51     895307.99    884200.35   1779508.34
1955      52     865249.32    854662.65   1719911.97
1955      53     840520.72    828451.65   1668972.37
1955      54     828963.47    815887.16   1644850.63
1955      55     812890.21    797344.90   1610235.11
1955      56     786530.29    768744.33   1555274.62
1955      57     772346.12    752146.91   1524493.03
1955      58     774860.71    753620.08   1528480.79
1955      59     759531.69    735530.66   1495062.35
1955      60     731972.95    705782.73   1437755.68
1955      61     716667.14    688389.18   1405056.32
1955      62     699939.02    668895.04   1368834.06
1955      63     667541.10    633165.95   1300707.05
1955      64     639566.92    602789.81   1242356.73
1955      65     626195.62    586640.44   1212836.06
1955      66     608912.16    565533.83   1174445.99
1955      67     585352.77    539588.79   1124941.56
1955      68     559245.39    510526.11   1069771.50
1955      69     539421.09    488374.57   1027795.66
1955      70     505506.86    452477.50    957984.36
1955      71     466165.06    412993.44    879158.50
1955      72     426232.45    375080.82    801313.27
1955      73     393952.65    344610.88    738563.53
1955      74     356215.88    309341.46    665557.34
1955      75     324264.28    279716.00    603980.28
1955      76     296223.55    252817.13    549040.68
1955      77     272525.79    230042.54    502568.33
1955      78     249748.11    207267.73    457015.84
1955      79     226740.84    184591.02    411331.86
1955      80     206020.44    157254.09    363274.53
1955      81     179314.57    134574.68    313889.25
1955      82     158789.04    118262.05    277051.09
1955      83     134378.38     97393.35    231771.73
1955      84     119318.81     84138.39    203457.20
1955      85      98005.12     68059.99    166065.11
1955      86      78339.55     53157.90    131497.45
1955      87      64040.98     42390.93    106431.91
1955      88      51851.38     33332.46     85183.84
1955      89      39884.78     25101.05     64985.83
1955      90      29969.49     18167.88     48137.37
1955      91      22607.61     13483.84     36091.45
1955      92      17509.73     10159.47     27669.20
1955      93      13568.92      7591.90     21160.82
1955      94      10055.00      5540.95     15595.95
1955      95       6743.94      3585.53     10329.47
1955      96       4452.08      2291.95      6744.03
1955      97       3016.84      1492.84      4509.68
1955      98       2041.15      1009.54      3050.69
1955      99       1369.58       689.70      2059.28
1955     100        882.24       451.80      1334.04
1955     101        598.55       300.72       899.27
1955     102        414.68       212.22       626.90
1955     103        289.79       162.82       452.61
1955     104        246.34       136.64       382.98
1955     105        180.47        86.04       266.51
1955     106        103.99        59.66       163.65
1955     107         83.33        50.21       133.54
1955     108         72.46        39.41       111.87
1955     109         55.24        34.11        89.35
1955     110       177.68       114.32       292.00
1956       0    1865141.98   1932564.46   3797706.44
1956       1    1858187.85   1931724.01   3789911.86
1956       2    1854184.55   1916449.17   3770633.72
1956       3    1818212.58   1879464.78   3697677.36
1956       4    1777974.75   1847535.92   3625510.67
1956       5    1719699.24   1780496.83   3500196.07
1956       6    1687186.66   1745735.39   3432922.05
1956       7    1695636.30   1761815.25   3457451.55
1956       8    1743530.19   1809534.48   3553064.67
1956       9    1559402.90   1619243.26   3178646.16
